Seq, Rot x, Rot y, Rot z, Vel x, Vel y, Vel z, Acc x, Acc y, Acc z, Time(m.d.y h:m:s.ms)
111, 1.94644, 0.343627, 347.13, 0, -0.000976562, 0, -0.0517578, 0.28418, -9.84961, 1.11.2022 19:4:43.100
112, 1.94644, 0.343627, 347.13, 0, 0, 0, -0.0849609, 0.269531, -9.84082, 1.11.2022 19:4:43.106
113, 1.94642, 0.343511, 347.123, -0.000976562, -0.000976562, -0.000976562, -0.00683594, 0.274414, -9.74707, 1.11.2022 19:4:43.114
114, 1.94644, 0.343627, 347.13, -0.00195312, -0.000976562, -0.00195312, -0.0556641, 0.317383, -9.82031, 1.11.2022 19:4:43.122
115, 1.94644, 0.343627, 347.13, -0.000976562, -0.000976562, -0.00195312, -0.0683594, 0.365234, -9.83105, 1.11.2022 19:4:43.130
116, 1.94644, 0.343627, 347.13, -0.00195312, -0.00195312, -0.000976562, -0.00390625, 0.350586, -9.82324, 1.11.2022 19:4:43.138
117, 1.94644, 0.343627, 347.13, -0.00195312, -0.00195312, -0.00195312, -0.0703125, 0.354492, -9.80078, 1.11.2022 19:4:43.146
118, 1.94644, 0.343627, 347.13, -0.00195312, -0.000976562, -0.000976562, -0.0576172, 0.384766, -9.76465, 1.11.2022 19:4:43.154
119, 1.94644, 0.343627, 347.13, 0, 0, -0.000976562, -0.0458984, 0.382812, -9.79297, 1.11.2022 19:4:43.162
120, 1.94644, 0.343627, 347.13, 0, 0, -0.000976562, -0.114258, 0.375, -9.75488, 1.11.2022 19:4:43.170
121, 1.94644, 0.343627, 347.13, 0.000976562, 0.000976562, -0.000976562, -0.0449219, 0.336914, -9.75684, 1.11.2022 19:4:43.178
122, 1.94644, 0.343627, 347.13, 0.000976562, 0.000976562, 0, -0.0351562, 0.322266, -9.75, 1.11.2022 19:4:43.186
123, 1.94644, 0.343627, 347.13, 0, -0.000976562, -0.000976562, -0.113281, 0.325195, -9.84766, 1.11.2022 19:4:43.194
124, 1.94644, 0.343627, 347.13, -0.000976562, 0, -0.000976562, -0.0390625, 0.295898, -9.82617, 1.11.2022 19:4:43.202
125, 1.94644, 0.343627, 347.13, -0.00195312, 0, -0.000976562, -0.0800781, 0.279297, -9.84766, 1.11.2022 19:4:43.210
126, 1.94565, 0.336678, 347.13, -0.00292969, 0, -0.000976562, -0.0488281, 0.305664, -9.84961, 1.11.2022 19:4:43.218
127, 1.94565, 0.336678, 347.13, -0.00390625, 0, -0.00195312, -0.015625, 0.302734, -9.84082, 1.11.2022 19:4:43.226
128, 1.9526, 0.335894, 347.13, -0.00292969, -0.000976562, -0.000976562, -0.0898438, 0.330078, -9.8457, 1.11.2022 19:4:43.234
129, 1.95338, 0.342843, 347.13, -0.00292969, -0.000976562, -0.00195312, -0.0576172, 0.371094, -9.80469, 1.11.2022 19:4:43.242
130, 1.95338, 0.342843, 347.13, -0.00195312, 0, -0.00195312, -0.0214844, 0.368164, -9.78223, 1.11.2022 19:4:43.250
131, 1.9526, 0.335894, 347.13, -0.00195312, 0, 0, -0.0898438, 0.376953, -9.83496, 1.11.2022 19:4:43.258
132, 1.9526, 0.335894, 347.13, 0, -0.000976562, 0, -0.0341797, 0.362305, -9.80762, 1.11.2022 19:4:43.266
133, 1.95338, 0.342843, 347.13, 0.000976562, -0.000976562, 0, -0.0673828, 0.335938, -9.81738, 1.11.2022 19:4:43.274
134, 1.95955, 0.335111, 347.13, 0.00195312, -0.000976562, 0.00195312, -0.0742188, 0.331055, -9.80078, 1.11.2022 19:4:43.282
135, 1.95876, 0.328162, 347.13, 0.000976562, -0.000976562, 0, 0.00878906, 0.275391, -9.80176, 1.11.2022 19:4:43.290
136, 1.95876, 0.328162, 347.13, 0.000976562, -0.000976562, 0, -0.0810547, 0.296875, -9.78027, 1.11.2022 19:4:43.298
137, 1.95182, 0.328945, 347.13, 0.000976562, -0.000976562, -0.000976562, -0.0771484, 0.275391, -9.79785, 1.11.2022 19:4:43.306
138, 1.95182, 0.328945, 347.13, -0.00292969, -0.000976562, -0.000976562, -0.0371094, 0.266602, -9.80371, 1.11.2022 19:4:43.314
139, 1.95182, 0.328945, 347.13, -0.00292969, -0.000976562, -0.000976562, -0.120117, 0.334961, -9.78809, 1.11.2022 19:4:43.322
140, 1.94487, 0.329729, 347.13, -0.00292969, -0.000976562, -0.000976562, -0.0703125, 0.375, -9.83105, 1.11.2022 19:4:43.330
141, 1.94487, 0.329729, 347.13, -0.00292969, -0.000976562, -0.000976562, -0.0957031, 0.362305, -9.80273, 1.11.2022 19:4:43.338
142, 1.94565, 0.336678, 347.13, -0.00195312, 0.000976562, -0.00195312, -0.144531, 0.357422, -9.82324, 1.11.2022 19:4:43.346
143, 1.94565, 0.336678, 347.13, 0, 0, -0.000976562, -0.0410156, 0.393555, -9.80957, 1.11.2022 19:4:43.354
144, 1.94565, 0.336678, 347.13, 0.00195312, -0.000976562, -0.000976562, -0.0966797, 0.363281, -9.83984, 1.11.2022 19:4:43.362
145, 1.94644, 0.343627, 347.13, 0.00195312, -0.000976562, 0, -0.0742188, 0.357422, -9.80469, 1.11.2022 19:4:43.370
146, 1.94644, 0.343627, 347.13, 0.00292969, -0.000976562, 0, 0.00195312, 0.306641, -9.79102, 1.11.2022 19:4:43.378
147, 1.94644, 0.343627, 347.13, 0.00292969, -0.000976562, 0, -0.101562, 0.286133, -9.8252, 1.11.2022 19:4:43.386
148, 1.94722, 0.350576, 347.13, 0.000976562, 0, -0.000976562, -0.0615234, 0.307617, -9.8418, 1.11.2022 19:4:43.394
149, 1.94027, 0.351359, 347.13, -0.000976562, -0.000976562, 0, 0.00585938, 0.257812, -9.84668, 1.11.2022 19:4:43.402
150, 1.94027, 0.351359, 347.13, -0.00292969, -0.000976562, -0.000976562, -0.0439453, 0.308594, -9.79492, 1.11.2022 19:4:43.410
151, 1.94027, 0.351359, 347.13, -0.00390625, -0.000976562, -0.00195312, 0.00878906, 0.334961, -9.7998, 1.11.2022 19:4:43.418
152, 1.93949, 0.34441, 347.13, -0.00292969, -0.000976562, -0.000976562, -0.0722656, 0.350586, -9.81738, 1.11.2022 19:4:43.426
153, 1.93949, 0.34441, 347.13, -0.00292969, 0, -0.000976562, -0.0917969, 0.397461, -9.80566, 1.11.2022 19:4:43.434
154, 1.93949, 0.34441, 347.13, -0.000976562, 0, 0.000976562, -0.0644531, 0.366211, -9.78613, 1.11.2022 19:4:43.442
155, 1.93949, 0.34441, 347.13, 0, 0, -0.000976562, -0.0820312, 0.374023, -9.79785, 1.11.2022 19:4:43.450
156, 1.93949, 0.34441, 347.13, 0.000976562, -0.000976562, -0.000976562, -0.0878906, 0.324219, -9.75586, 1.11.2022 19:4:43.458
157, 1.93949, 0.34441, 347.13, 0.00195312, 0, -0.000976562, -0.0410156, 0.318359, -9.78809, 1.11.2022 19:4:43.466
158, 1.94027, 0.351359, 347.13, 0.000976562, -0.000976562, -0.000976562, -0.137695, 0.291016, -9.8418, 1.11.2022 19:4:43.474
159, 1.94027, 0.351359, 347.13, 0.000976562, 0, -0.000976562, -0.0322266, 0.301758, -9.80762, 1.11.2022 19:4:43.482
160, 1.94027, 0.351359, 347.13, -0.00195312, 0, -0.000976562, -0.0458984, 0.275391, -9.79395, 1.11.2022 19:4:43.490
161, 1.94027, 0.351359, 347.13, -0.000976562, -0.000976562, 0.00195312, -0.0966797, 0.304688, -9.82324, 1.11.2022 19:4:43.498
162, 1.93333, 0.352142, 347.13, -0.00292969, -0.000976562, -0.000976562, -0.00292969, 0.326172, -9.81641, 1.11.2022 19:4:43.506
163, 1.93333, 0.352142, 347.13, -0.00292969, 0, -0.00195312, -0.0605469, 0.342773, -9.8125, 1.11.2022 19:4:43.514
