Seq, Rot x, Rot y, Rot z, Vel x, Vel y, Vel z, Acc x, Acc y, Acc z, Time(m.d.y h:m:s.ms)
151, 2.12439, 0.352444, 183.156, -0.000976562, 0, 0, -0.015625, 0.328125, -9.71484, 1.28.2022 18:0:34.799
152, 2.12439, 0.352444, 183.156, 0, 0, 0, -0.0615234, 0.357422, -9.72949, 1.28.2022 18:0:34.807
153, 2.12439, 0.352444, 183.156, 0, 0, 0, -0.0615234, 0.361328, -9.71777, 1.28.2022 18:0:34.815
154, 2.12458, 0.345454, 183.156, -0.000976562, 0, -0.000976562, -0.0351562, 0.347656, -9.72852, 1.28.2022 18:0:34.823
155, 2.12458, 0.345454, 183.156, -0.000976562, 0, -0.000976562, -0.0996094, 0.380859, -9.71191, 1.28.2022 18:0:34.831
156, 2.12458, 0.345454, 183.156, 0, 0, 0, -0.0458984, 0.345703, -9.67578, 1.28.2022 18:0:34.839
157, 2.12458, 0.345454, 183.156, -0.000976562, 0, 0, -0.0615234, 0.329102, -9.74219, 1.28.2022 18:0:34.847
158, 2.12458, 0.345454, 183.156, -0.000976562, 0, 0, -0.0820312, 0.365234, -9.68457, 1.28.2022 18:0:34.855
159, 2.12458, 0.345454, 183.156, -0.000976562, 0, -0.000976562, -0.0136719, 0.314453, -9.73145, 1.28.2022 18:0:34.863
160, 2.12458, 0.345454, 183.156, -0.000976562, 0, 0, -0.0800781, 0.369141, -9.72656, 1.28.2022 18:0:34.871
161, 2.1176, 0.345261, 183.156, 0, 0, 0, -0.0537109, 0.363281, -9.70117, 1.28.2022 18:0:34.879
162, 2.1176, 0.345261, 183.156, 0, 0, -0.000976562, -0.0136719, 0.364258, -9.71875, 1.28.2022 18:0:34.887
163, 2.1176, 0.345261, 183.156, 0, 0, -0.000976562, -0.116211, 0.369141, -9.72852, 1.28.2022 18:0:34.895
164, 2.1176, 0.345261, 183.156, -0.000976562, 0.000976562, 0, -0.0302734, 0.362305, -9.73047, 1.28.2022 18:0:34.903
165, 2.1176, 0.345261, 183.156, -0.000976562, -0.00195312, 0.000976562, -0.0673828, 0.34375, -9.68066, 1.28.2022 18:0:34.911
166, 2.1176, 0.345261, 183.156, -0.00195312, 0.000976562, 0, -0.09375, 0.363281, -9.69336, 1.28.2022 18:0:34.919
167, 2.1176, 0.345261, 183.156, -0.00195312, 0, -0.000976562, -0.00195312, 0.334961, -9.72168, 1.28.2022 18:0:34.927
168, 2.1176, 0.345261, 183.156, -0.00195312, 0.000976562, 0, -0.0585938, 0.361328, -9.7207, 1.28.2022 18:0:34.935
169, 2.1176, 0.345261, 183.156, -0.000976562, 0, 0, -0.0712891, 0.376953, -9.74805, 1.28.2022 18:0:34.943
170, 2.1176, 0.345261, 183.156, 0, 0, -0.000976562, -0.0380859, 0.359375, -9.73438, 1.28.2022 18:0:34.951
171, 2.11061, 0.345068, 183.156, 0, -0.00195312, 0, -0.12793, 0.388672, -9.73926, 1.28.2022 18:0:34.959
172, 2.11061, 0.345068, 183.156, -0.000976562, 0.000976562, 0, -0.0234375, 0.383789, -9.72461, 1.28.2022 18:0:34.967
173, 2.11061, 0.345068, 183.156, -0.000976562, 0, 0, -0.0332031, 0.34375, -9.74707, 1.28.2022 18:0:34.975
174, 2.11061, 0.345068, 183.156, -0.000976562, 0.000976562, 0, -0.0996094, 0.383789, -9.7334, 1.28.2022 18:0:34.983
175, 2.11779, 0.338271, 183.156, -0.000976562, 0.000976562, 0, -0.0205078, 0.354492, -9.72559, 1.28.2022 18:0:34.991
176, 2.11779, 0.338271, 183.156, -0.00195312, -0.00195312, -0.000976562, -0.0976562, 0.355469, -9.74121, 1.28.2022 18:0:34.999
177, 2.1176, 0.345261, 183.156, -0.00195312, 0, 0, -0.0664062, 0.366211, -9.71777, 1.28.2022 18:0:35.007
178, 2.11779, 0.338271, 183.156, -0.00195312, 0.000976562, 0, -0.00195312, 0.316406, -9.71777, 1.28.2022 18:0:35.015
179, 2.11779, 0.338271, 183.156, -0.000976562, -0.00195312, 0, -0.0996094, 0.359375, -9.71484, 1.28.2022 18:0:35.023
180, 2.1176, 0.345261, 183.156, 0, 0, 0, -0.0546875, 0.337891, -9.72559, 1.28.2022 18:0:35.031
181, 2.1176, 0.345261, 183.156, -0.000976562, 0, 0, -0.0478516, 0.370117, -9.74609, 1.28.2022 18:0:35.039
182, 2.1176, 0.345261, 183.156, -0.000976562, 0, 0, -0.078125, 0.393555, -9.72656, 1.28.2022 18:0:35.047
183, 2.1176, 0.345261, 183.156, 0, 0.000976562, 0, -0.0302734, 0.342773, -9.74219, 1.28.2022 18:0:35.055
184, 2.11779, 0.338271, 183.156, -0.000976562, 0, 0, -0.0546875, 0.373047, -9.77246, 1.28.2022 18:0:35.063
185, 2.11779, 0.338271, 183.156, -0.000976562, 0, 0, -0.078125, 0.364258, -9.72266, 1.28.2022 18:0:35.071
186, 2.11779, 0.338271, 183.156, -0.000976562, 0, -0.000976562, -0.0253906, 0.313477, -9.69629, 1.28.2022 18:0:35.079
187, 2.1176, 0.345261, 183.156, -0.00195312, -0.00195312, 0.000976562, -0.118164, 0.369141, -9.71191, 1.28.2022 18:0:35.087
188, 2.1176, 0.345261, 183.156, 0, 0, 0, -0.0400391, 0.380859, -9.72461, 1.28.2022 18:0:35.095
189, 2.1176, 0.345261, 183.156, -0.000976562, -0.000976562, 0, -0.0566406, 0.351562, -9.70898, 1.28.2022 18:0:35.103
